Suburb,Address,Rooms,Price,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Type_ord,Type_t,Type_u,Method_S,Method_SA,Method_SP,Method_VB,Price_Scaled,Landsize_scaled,bedroom_x_bathroom,price_per_room,price_per_bathroom,Landsize_log1p
Ascot Vale,29 Doncaster St,3,1185000.0,Barry,4.3,3032.0,3.0,2.0,2.0,271.0,Moonee Valley,-37.7783,144.90876,Western Metropolitan,6567.0,1,True,False,True,False,False,False,0.4717623023456136,-0.15305313228599526,6.0,395000.0,592500.0,5.605802066295998
Ashwood,7 Barrington Dr,4,1540000.0,Jellis,10.2,3147.0,4.0,2.0,3.0,668.0,Monash,-37.86096,145.10026000000005,Southern Metropolitan,2894.0,2,False,False,True,False,False,False,1.2546326769721579,0.11255681159214176,8.0,385000.0,770000.0,6.505784060128229
Aspendale,4 Roycroft Av,4,1510000.0,hockingstuart,21.5,3195.0,4.0,2.0,4.0,387.0,Kingston,-38.02848,145.10181,South-Eastern Metropolitan,2824.0,2,False,False,True,False,False,False,1.1884746171445626,-0.07544418142991492,8.0,377500.0,755000.0,5.961005339623274
Balwyn,4 Dee St,4,1450000.0,Noel,7.9,3103.0,4.0,3.0,2.0,232.0,Boroondara,-37.80345,145.07969,Southern Metropolitan,5682.0,1,True,False,False,False,False,True,1.0561584974893719,-0.1791457967979533,12.0,362500.0,483333.3333333333,5.4510384535657
Balwyn North,1/6 Corhampton Rd,3,1600000.0,Marshall,9.7,3104.0,3.0,2.0,2.0,314.0,Boroondara,-37.79386,145.06746,Southern Metropolitan,7809.0,0,False,True,True,False,False,False,1.3869487966273484,-0.12428429705486203,6.0,533333.3333333334,800000.0,5.752572638825633
Balwyn North,1/47 Kawarren St,2,950000.0,Fletchers,9.7,3104.0,2.0,1.0,1.0,327.0,Boroondara,-37.78245,145.09273000000005,Southern Metropolitan,7809.0,0,False,True,True,False,False,False,-0.046475832970549455,-0.11558674221754268,2.0,475000.0,950000.0,5.793013608384144
Balwyn North,12 Maud St,4,1755000.0,Jellis,9.7,3104.0,4.0,2.0,2.0,605.0,Boroondara,-37.79466,145.06564,Southern Metropolitan,7809.0,2,False,False,True,False,False,False,1.7287654390699239,0.0704071227651326,8.0,438750.0,877500.0,6.406879986069314
Bayswater,592 Mountain Hwy,3,606000.0,McGrath,23.2,3153.0,3.0,1.0,1.0,424.0,Knox,-37.84291,145.25545,Eastern Metropolitan,5030.0,2,False,False,True,False,False,False,-0.8050882523269753,-0.050689602277544474,3.0,202000.0,606000.0,6.052089168924417
Beaconsfield,2 George St,3,537000.0,Peake,39.0,3807.0,3.0,1.0,1.0,460.0,Cardinia,-38.04668,145.36938999999995,Eastern Victoria,2332.0,0,False,True,True,False,False,False,-0.9572517899304445,-0.026604065804967818,3.0,179000.0,537000.0,6.133398042996649
Beaumaris,2/37 Bonanza Rd,3,900000.0,Thomson,17.3,3193.0,3.0,2.0,2.0,243.0,Bayside,-37.98214,145.05175,Southern Metropolitan,5366.0,1,True,False,False,False,False,False,-0.1567392660165416,-0.17178632732022156,6.0,300000.0,450000.0,5.497168225293202
Beaumaris,6 Monaco Cr,3,1500000.0,Charlton,17.3,3193.0,3.0,2.0,2.0,594.0,Bayside,-37.97383,145.04525,Southern Metropolitan,5366.0,2,False,False,True,False,False,False,1.166421930535364,0.06304765328740085,6.0,500000.0,750000.0,6.38856140554563
Bentleigh,2 Osborne Av,3,1435000.0,hockingstuart,11.4,3204.0,3.0,3.0,2.0,307.0,Glen Eira,-37.91648,145.04927,Southern Metropolitan,6795.0,1,True,False,True,False,False,False,1.0230794675755743,-0.1289675958134186,9.0,478333.3333333333,478333.3333333333,5.730099782973575
Bentleigh East,2/9 Argyle St,2,592000.0,Gary,13.8,3165.0,2.0,1.0,1.0,121.0,Glen Eira,-37.91051,145.07138999999995,Southern Metropolitan,10969.0,0,False,True,True,False,False,False,-0.8359620135798531,-0.2534095342550647,2.0,296000.0,592000.0,4.804021044733257
Bentleigh East,2A Goodrich St,3,900000.0,Gary,13.8,3165.0,3.0,2.0,2.0,264.0,Glen Eira,-37.91155,145.076,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,-0.1567392660165416,-0.15773643104455184,6.0,300000.0,450000.0,5.579729825986222
Bentleigh East,10 Juliana St,4,1780000.0,Woodards,13.8,3165.0,4.0,2.0,2.0,577.0,Glen Eira,-37.9145,145.05899,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,1.78389715559292,0.051673927730906316,8.0,445000.0,890000.0,6.359573868672378
Bentleigh East,16 Waratah St,3,1260000.0,Woodards,13.8,3165.0,3.0,2.0,2.0,669.0,Glen Eira,-37.91289,145.08065,Southern Metropolitan,10969.0,1,True,False,True,False,False,False,0.6371574519146018,0.11322585427193554,6.0,420000.0,630000.0,6.507277712385012
Berwick,33 Jane St,3,620000.0,C21,35.2,3806.0,3.0,1.0,2.0,792.0,Casey,-38.03517,145.33886,Eastern Victoria,17093.0,2,False,False,True,False,False,False,-0.7742144910740976,0.19551810388657245,3.0,206666.66666666666,620000.0,6.675823221634848
Black Rock,5/323 Beach Rd,2,600000.0,Hodges,17.3,3193.0,2.0,1.0,1.0,0.0,Bayside,-37.97853,145.0175,Southern Metropolitan,2866.0,0,False,True,True,False,False,False,-0.8183198642924944,-0.334363698510114,2.0,300000.0,600000.0,0.0
Black Rock,1/47 Bluff Rd,3,1215000.0,Hodges,17.3,3193.0,3.0,2.0,2.0,314.0,Bayside,-37.97287,145.01648,Southern Metropolitan,2866.0,1,True,False,True,False,False,False,0.5379203621732088,-0.12428429705486203,6.0,405000.0,607500.0,5.752572638825633
Blackburn South,12/5 Travellyn Ct,2,615000.0,Ray,13.4,3130.0,2.0,1.0,1.0,3316.0,Whitehorse,-37.8321,145.14444,Eastern Metropolitan,4387.0,0,False,True,True,False,False,False,-0.7852408343786967,1.8841818276861138,2.0,307500.0,615000.0,8.106816038947052
Boronia,42 Matlock Rd,3,790000.0,Ray,25.0,3155.0,3.0,1.0,2.0,868.0,Knox,-37.85981,145.25475,Eastern Metropolitan,9704.0,2,False,False,True,False,False,False,-0.3993188187177243,0.24636534755090095,3.0,263333.3333333333,790000.0,6.767343125265392
Boronia,15 New St,4,770000.0,Noel,25.0,3155.0,4.0,2.0,2.0,723.0,Knox,-37.8476,145.29493,Eastern Metropolitan,9704.0,2,False,False,False,False,True,False,-0.44342419193612115,0.14935415898080054,8.0,192500.0,385000.0,6.584791392385716
Box Hill,9 Bishop St,4,1831000.0,hockingstuart,10.9,3128.0,4.0,1.0,1.0,662.0,Whitehorse,-37.81995,145.13089,Eastern Metropolitan,4605.0,2,False,False,True,False,False,False,1.896365857299832,0.10854255551337898,4.0,457750.0,1831000.0,6.4967749901858625
Braybrook,35 Carlton St,3,800000.0,Biggin,8.6,3019.0,3.0,1.0,2.0,591.0,Maribyrnong,-37.78062,144.84803,Western Metropolitan,3589.0,2,False,False,True,False,False,False,-0.3772661321085259,0.06104052524801946,3.0,266666.6666666667,800000.0,6.3835066348840055
Brighton,6/105 Cochrane St,2,845000.0,Buxton,10.5,3186.0,2.0,1.0,1.0,100.0,Bayside,-37.89569,144.99881000000005,Southern Metropolitan,10579.0,0,False,True,False,False,True,False,-0.27802904236713294,-0.2674594305307344,2.0,422500.0,845000.0,4.61512051684126
Brighton,7/138 New St,1,495000.0,Nick,10.5,3186.0,1.0,1.0,1.0,0.0,Bayside,-37.91814,144.99297,Southern Metropolitan,10579.0,0,False,True,True,False,False,False,-1.049873073689078,-0.334363698510114,1.0,495000.0,495000.0,0.0
Brighton,6/30 Roslyn St,2,760000.0,Marshall,10.5,3186.0,2.0,1.0,1.0,138.0,Bayside,-37.92545,145.00277,Southern Metropolitan,10579.0,0,False,True,False,False,False,False,-0.4654768785453196,-0.24203580869857014,2.0,380000.0,760000.0,4.9344739331306915
Brighton,1/141 South Rd,3,1240000.0,hockingstuart,10.5,3186.0,3.0,2.0,2.0,206.0,Bayside,-37.92894,145.00341,Southern Metropolitan,10579.0,2,False,False,False,False,False,False,0.5930520786962049,-0.196540906472592,6.0,413333.3333333333,620000.0,5.332718793265369
Broadmeadows,5 Evans Ct,3,586000.0,YPA,14.0,3047.0,3.0,1.0,1.0,677.0,Hume,-37.69265,144.92653,Northern Metropolitan,4294.0,2,False,False,True,False,False,False,-0.8491936255453723,0.11857819571028591,3.0,195333.33333333334,586000.0,6.519147287940395
Broadmeadows,18 Katunga Cr,4,706000.0,YPA,14.0,3047.0,4.0,1.0,4.0,752.0,Hume,-37.67641,144.91435,Northern Metropolitan,4294.0,2,False,False,True,False,False,False,-0.5845613862349911,0.16875639669482062,4.0,176500.0,706000.0,6.6240652277998935
Broadmeadows,54 Ophir St,3,550000.0,YPA,14.0,3047.0,3.0,2.0,1.0,602.0,Hume,-37.68983,144.93499,Northern Metropolitan,4294.0,2,False,False,True,False,False,False,-0.9285832973384865,0.06839999472575121,6.0,183333.33333333334,275000.0,6.401917196727186
Brookfield,30 Pinrush Rd,4,456000.0,Reliance,29.8,3338.0,4.0,2.0,2.0,576.0,Melton,-37.69104,144.54532,Western Victoria,3122.0,2,False,False,True,False,False,False,-1.1358785514649519,0.05100488505111252,8.0,114000.0,228000.0,6.3578422665081
Brooklyn,77 Corrigan Av,2,555000.0,Barlow,6.4,3012.0,2.0,2.0,1.0,207.0,Hobsons Bay,-37.82001,144.84245,Western Metropolitan,962.0,0,False,True,True,False,False,False,-0.9175569540338874,-0.19587186379279822,4.0,277500.0,277500.0,5.337538079701318
Brunswick,1/46 Davies St,2,650000.0,Jellis,5.2,3056.0,2.0,1.0,1.0,108.0,Moreland,-37.75715,144.96823999999995,Northern Metropolitan,11918.0,2,False,False,True,False,False,False,-0.7080564312465023,-0.262107089092384,2.0,325000.0,650000.0,4.6913478822291435
Brunswick,11 Marks St,4,1080000.0,Nelson,5.2,3056.0,4.0,2.0,0.0,256.0,Moreland,-37.76861,144.96848,Northern Metropolitan,11918.0,2,False,False,False,False,False,True,0.2402090929490301,-0.1630887724829022,8.0,270000.0,540000.0,5.54907608489522
Brunswick East,1/51 Brunswick Rd,2,620000.0,Nicholson,4.0,3057.0,2.0,1.0,1.0,123.0,Moreland,-37.7784,144.97404,Northern Metropolitan,5533.0,2,False,False,True,False,False,False,-0.7742144910740976,-0.25207144889547706,2.0,310000.0,620000.0,4.820281565605037
Brunswick East,3/51 Brunswick Rd,2,683000.0,Nicholson,4.0,3057.0,2.0,1.0,1.0,0.0,Moreland,-37.77818,144.97412,Northern Metropolitan,5533.0,2,False,False,True,False,False,False,-0.6352825654361475,-0.334363698510114,2.0,341500.0,683000.0,0.0
Brunswick East,2/38 Ethel St,2,501000.0,Jellis,4.0,3057.0,2.0,1.0,1.0,71.0,Moreland,-37.77169,144.97557,Northern Metropolitan,5533.0,2,False,False,True,False,False,False,-1.0366414617235589,-0.28686166824475445,2.0,250500.0,501000.0,4.276666119016055
Brunswick East,603/29 Nicholson St,2,615000.0,hockingstuart,4.0,3057.0,2.0,1.0,1.0,0.0,Moreland,-37.77887,144.97797,Northern Metropolitan,5533.0,0,False,True,False,False,True,False,-0.7852408343786967,-0.334363698510114,2.0,307500.0,615000.0,0.0
Brunswick East,17 Roberts St,2,1220000.0,Nelson,4.0,3057.0,2.0,1.0,1.0,459.0,Moreland,-37.76695,144.98203999999996,Northern Metropolitan,5533.0,2,False,False,False,False,True,False,0.5489467054778081,-0.027273108484761617,2.0,610000.0,1220000.0,6.131226489483141
Brunswick West,17 Cohuna St,2,1150000.0,Jellis,5.2,3055.0,2.0,1.0,1.0,539.0,Moreland,-37.77279,144.94069,Northern Metropolitan,7082.0,2,False,False,True,False,False,False,0.39457789921341907,0.026250305898742065,2.0,575000.0,1150000.0,6.29156913955832
Brunswick West,7/80 Hopetoun Av,2,400000.0,Nelson,5.2,3055.0,2.0,2.0,1.0,0.0,Moreland,-37.75201,144.9336,Northern Metropolitan,7082.0,0,False,True,False,False,False,True,-1.259373596476463,-0.334363698510114,4.0,200000.0,200000.0,0.0
Burwood,383 Burwood Hwy,3,1750500.0,RW,10.4,3125.0,3.0,1.0,2.0,719.0,Whitehorse,-37.85156,145.13054,Southern Metropolitan,5678.0,2,False,False,True,False,False,False,1.7188417300957848,0.14667798826162534,3.0,583500.0,1750500.0,6.579251212010101
Burwood East,1/2 Ellesmere Rd,3,835000.0,Ray,14.7,3151.0,3.0,2.0,2.0,347.0,Whitehorse,-37.85377,145.15511999999995,Eastern Metropolitan,4048.0,0,False,True,True,False,False,False,-0.3000817289763314,-0.10220588862166677,6.0,278333.3333333333,417500.0,5.8522024797744745
Cairnlea,16 Westbury St,3,640000.0,HAR,14.8,3023.0,3.0,2.0,2.0,316.0,Brimbank,-37.76048,144.78847,Western Metropolitan,2674.0,2,False,False,True,False,False,False,-0.7301091178557008,-0.12294621169527445,6.0,213333.33333333334,320000.0,5.75890177387728
Camberwell,52 Ellsworth Cr,3,1280000.0,Jellis,7.7,3124.0,3.0,2.0,2.0,186.0,Boroondara,-37.84143,145.08705,Southern Metropolitan,8920.0,1,True,False,False,False,True,False,0.6812628251329986,-0.20992176006846794,6.0,426666.6666666667,640000.0,5.231108616854587
Camberwell,1/43 Inglesby Rd,2,682000.0,Jellis,7.7,3124.0,2.0,1.0,1.0,1106.0,Boroondara,-37.83473,145.05698,Southern Metropolitan,8920.0,0,False,True,True,False,False,False,-0.6374878340970673,0.4055975053418244,2.0,341000.0,682000.0,7.009408932708637
Camberwell,11/596 Riversdale Rd,3,682000.0,Noel,7.7,3124.0,3.0,1.0,2.0,2863.0,Boroondara,-37.83227,145.06325,Southern Metropolitan,8920.0,0,False,True,True,False,False,False,-0.6374878340970673,1.5811054937395241,3.0,227333.33333333334,682000.0,7.9599745280805365
Camberwell,2/37 Thomas St,2,600800.0,Philip,7.7,3124.0,2.0,1.0,1.0,1625.0,Boroondara,-37.84237,145.09257,Southern Metropolitan,8920.0,0,False,True,True,False,False,False,-0.8165556493637586,0.7528306561548046,2.0,300400.0,600800.0,7.3938782901077555
Carlton North,384 Canning St,2,1690000.0,hockingstuart,3.5,3054.0,2.0,1.0,1.0,173.0,Yarra,-37.78829,144.97476,Northern Metropolitan,3106.0,2,False,False,True,False,False,False,1.5854229761101342,-0.2186193149057873,2.0,845000.0,1690000.0,5.159055299214529
Carnegie,2/8 Beena Av,2,680000.0,Woodards,10.1,3163.0,2.0,1.0,1.0,145.0,Glen Eira,-37.88866,145.06305,Southern Metropolitan,7822.0,0,False,True,True,False,False,False,-0.641898371418907,-0.23735250994001356,2.0,340000.0,680000.0,4.983606621708336
Carnegie,13/1150 Dandenong Rd,1,316000.0,Ray,10.1,3163.0,1.0,1.0,1.0,1978.0,Glen Eira,-37.88506,145.06411,Southern Metropolitan,7822.0,0,False,True,False,False,False,False,-1.4446161639937298,0.9890027221220146,1.0,316000.0,316000.0,7.590346945602565
Carnegie,1/80 Truganini Rd,3,1151000.0,Woodards,10.1,3163.0,3.0,2.0,1.0,259.0,Glen Eira,-37.89178,145.0539,Southern Metropolitan,7822.0,0,False,True,True,False,False,False,0.3967831678743389,-0.16108164444352083,6.0,383666.6666666667,575500.0,5.560681631015528
Caroline Springs,10 Risley Cl,3,518000.0,RW,14.8,3023.0,3.0,2.0,2.0,308.0,Melton,-37.73868,144.7325,Western Metropolitan,7719.0,2,False,False,False,False,False,False,-0.9991518944879215,-0.12829855313362482,6.0,172666.66666666666,259000.0,5.733341276897746
Carrum,29 Whatley St,3,625000.0,Buxton,31.2,3197.0,3.0,2.0,1.0,379.0,Kingston,-38.07912,145.12965,South-Eastern Metropolitan,1989.0,2,False,False,False,False,True,False,-0.7631881477694984,-0.0807965228682653,6.0,208333.33333333334,312500.0,5.940171252720432
Carrum Downs,9 Pinewood Dr,3,480000.0,Harcourts,34.9,3201.0,3.0,1.0,0.0,528.0,Frankston,-38.09798,145.18737,South-Eastern Metropolitan,8060.0,2,False,False,True,False,False,False,-1.0829521036028755,0.01889083642101031,3.0,160000.0,480000.0,6.270988431858299
Chadstone,1/6 Crana Ct,5,1050000.0,Buxton,11.7,3148.0,5.0,2.0,2.0,276.0,Monash,-37.87883,145.09741,Southern Metropolitan,3582.0,1,True,False,True,False,False,False,0.17405103312143483,-0.14970791888702628,10.0,210000.0,525000.0,5.6240175061873385
Chelsea,364 Station St,3,750000.0,Ray,27.0,3196.0,3.0,1.0,2.0,463.0,Kingston,-38.05635,145.11836,South-Eastern Metropolitan,3906.0,2,False,False,False,False,False,False,-0.487529565154518,-0.02459693776558643,3.0,250000.0,750000.0,6.139884552226255
Chelsea Heights,11 Rebecca Cl,5,835500.0,Ray,27.0,3196.0,5.0,5.0,4.0,570.0,Kingston,-38.03335,145.13212,South-Eastern Metropolitan,2076.0,2,False,False,True,False,False,False,-0.29897909464587147,0.04699062897234974,25.0,167100.0,167100.0,6.3473892096560105
Cheltenham,22 Cavanagh St,4,1740000.0,O'Brien,17.9,3192.0,4.0,2.0,2.0,721.0,Kingston,-37.9641,145.06547,Southern Metropolitan,9758.0,2,False,False,False,False,True,False,1.6956864091561263,0.14801607362121294,8.0,435000.0,870000.0,6.582025138892826
Cheltenham,4/163 Centre Dandenong Rd,2,560000.0,Buxton,17.9,3192.0,2.0,1.0,2.0,182.0,Kingston,-37.96718,145.07681000000005,Southern Metropolitan,9758.0,0,False,True,True,False,False,False,-0.9065306107292881,-0.2125979307876431,2.0,280000.0,560000.0,5.209486152841421
Cheltenham,3/33 Sunray Av,2,751000.0,Buxton,17.9,3192.0,2.0,1.0,1.0,171.0,Kingston,-37.96304,145.06421,Southern Metropolitan,9758.0,1,True,False,True,False,False,False,-0.48532429649359815,-0.21995740026537486,2.0,375500.0,751000.0,5.147494476813453
Clarinda,8 Elliminya Ct,5,976000.0,Woodards,17.5,3169.0,5.0,3.0,2.0,537.0,Kingston,-37.93759,145.10028,South-Eastern Metropolitan,2727.0,2,False,False,True,False,False,False,0.010861152213366455,0.024912220539154473,15.0,195200.0,325333.3333333333,6.2878585601617845
Clifton Hill,117 Roseneath St,4,1662500.0,Nelson,3.6,3068.0,4.0,2.0,0.0,191.0,Yarra,-37.79274,144.99863,Northern Metropolitan,2954.0,2,False,False,True,False,False,False,1.5247780879348385,-0.20657654666949896,8.0,415625.0,831250.0,5.2574953720277815
Clifton Hill,7/16 The Esplanade,2,591000.0,Ray,3.6,3068.0,2.0,1.0,1.0,0.0,Yarra,-37.78791,145.00588,Northern Metropolitan,2954.0,0,False,True,True,False,False,False,-0.838167282240773,-0.334363698510114,2.0,295500.0,591000.0,0.0
Coburg,3/7 Dare St,2,650000.0,Jellis,6.7,3058.0,2.0,1.0,1.0,149.0,Moreland,-37.74945,144.96737,Northern Metropolitan,11204.0,2,False,False,False,False,True,False,-0.7080564312465023,-0.2346763392208384,2.0,325000.0,650000.0,5.0106352940962555
Coburg,68 Marks St,4,1400000.0,Nelson,6.7,3058.0,4.0,2.0,2.0,426.0,Moreland,-37.74892,144.95758999999995,Northern Metropolitan,11204.0,2,False,False,True,False,False,False,0.9458950644433798,-0.04935151691795688,8.0,350000.0,700000.0,6.056784013228625
Coburg,4/94 The Grove,1,430000.0,Brad,6.7,3058.0,1.0,1.0,1.0,103.0,Moreland,-37.75287,144.97743,Northern Metropolitan,11204.0,0,False,True,False,False,True,False,-1.1932155366488677,-0.265452302491353,1.0,430000.0,430000.0,4.6443908991413725
Coburg North,17 Delta Av,4,1011000.0,Nelson,6.7,3058.0,4.0,2.0,2.0,500.0,Moreland,-37.72165,144.95853,Northern Metropolitan,3445.0,2,False,False,True,False,False,False,0.08804555534556095,0.00015764138678402143,8.0,252750.0,505500.0,6.2166061010848646
Coburg North,39 Peterson Av,3,770000.0,Ray,6.7,3058.0,3.0,1.0,1.0,520.0,Moreland,-37.73323,144.98228,Northern Metropolitan,3445.0,2,False,False,True,False,False,False,-0.44342419193612115,0.013538494982659941,3.0,256666.66666666666,770000.0,6.255750041753367
Coburg North,10 Shore Gr,3,830000.0,Ray,6.7,3058.0,3.0,2.0,2.0,275.0,Moreland,-37.73156,144.97087,Northern Metropolitan,3445.0,1,True,False,True,False,False,False,-0.31110807228093057,-0.1503769615668201,6.0,276666.6666666667,415000.0,5.62040086571715
Coolaroo,470 Barry Rd,3,455000.0,Nelson,17.4,3048.0,3.0,1.0,1.0,562.0,Hume,-37.66508,144.93506000000005,Northern Metropolitan,1124.0,2,False,False,True,False,False,False,-1.1380838201258716,0.041638287533999375,3.0,151666.66666666666,455000.0,6.333279628139691
Craigieburn,15 Champion Pde,4,510000.0,LJ,20.6,3064.0,4.0,2.0,1.0,336.0,Hume,-37.59392,144.89956,Northern Metropolitan,15510.0,2,False,False,False,False,False,False,-1.0167940437752803,-0.10956535809939853,8.0,127500.0,255000.0,5.820082930352362
Craigieburn,10 Olympic Wy,4,590000.0,YPA,20.6,3064.0,4.0,2.0,2.0,512.0,Hume,-37.58505,144.93591999999995,Northern Metropolitan,15510.0,2,False,False,True,False,False,False,-0.8403725509016928,0.008186153544309573,8.0,147500.0,295000.0,6.240275845170769
Craigieburn,66 Willmott Dr,3,390000.0,Ray,20.6,3064.0,3.0,1.0,1.0,301.0,Hume,-37.58739,144.92619,Northern Metropolitan,15510.0,2,False,False,True,False,False,False,-1.2814262830856613,-0.1329818518921814,3.0,130000.0,390000.0,5.71042701737487
Cranbourne North,13 Cumquat Ct,4,500000.0,Ray,34.7,3977.0,4.0,2.0,0.0,579.0,Casey,-38.07202,145.27369,South-Eastern Metropolitan,6464.0,2,False,False,True,False,False,False,-1.0388467303844786,0.05301201309049391,8.0,125000.0,250000.0,6.363028103540465
Croydon,20 Glenora Av,2,1150000.0,McGrath,23.0,3136.0,2.0,1.0,2.0,1800.0,Maroondah,-37.79578,145.27461,Eastern Metropolitan,11925.0,2,False,False,False,False,False,True,0.39457789921341907,0.8699131251187189,2.0,575000.0,1150000.0,7.496097345175956
Croydon,1/6 Kitchener Rd,3,745000.0,Barry,23.0,3136.0,3.0,2.0,2.0,297.0,Maroondah,-37.79115,145.28337,Eastern Metropolitan,11925.0,2,False,False,True,False,False,False,-0.49855590845911724,-0.13565802261135657,6.0,248333.33333333334,372500.0,5.697093486505405
Croydon,6 Powell St,3,928000.0,Philip,23.0,3136.0,3.0,1.0,1.0,981.0,Maroondah,-37.78444,145.30267,Eastern Metropolitan,11925.0,2,False,False,True,False,False,False,-0.094991743510786,0.3219671703675999,3.0,309333.3333333333,928000.0,6.889591308354466
Croydon Hills,24 County Tce,4,1020000.0,Jellis,23.0,3136.0,4.0,2.0,2.0,560.0,Maroondah,-37.77791,145.26912,Eastern Metropolitan,1705.0,2,False,False,True,False,False,False,0.10789297329383954,0.040300202174411784,8.0,255000.0,510000.0,6.329720905522696
Dandenong North,1/30 Boyd St,4,617000.0,C21,24.7,3175.0,4.0,3.0,2.0,279.0,Greater Dandenong,-37.96769000000001,145.21732,South-Eastern Metropolitan,8322.0,0,False,True,True,False,False,False,-0.7808302970568571,-0.1477007908476449,12.0,154250.0,205666.66666666666,5.634789603169249
Doncaster,10 Wilsons Rd,3,1420000.0,Barry,12.4,3108.0,3.0,1.0,2.0,721.0,Manningham,-37.79244,145.12021,Eastern Metropolitan,9028.0,2,False,False,False,False,False,True,0.9900004376617766,0.14801607362121294,3.0,473333.3333333333,1420000.0,6.582025138892826
Doncaster East,54 Devon Dr,3,1120000.0,Barry,14.3,3109.0,3.0,1.0,1.0,725.0,Manningham,-37.79509,145.15591,Eastern Metropolitan,10999.0,2,False,False,True,False,False,False,0.3284198393858238,0.15069224434038814,3.0,373333.3333333333,1120000.0,6.587550014824796
Doncaster East,27 Gaudion Rd,6,1655000.0,Barry,14.3,3109.0,6.0,3.0,2.0,692.0,Manningham,-37.7746,145.15141,Eastern Metropolitan,10999.0,2,False,False,True,False,False,False,1.5082385729779397,0.12861383590719286,18.0,275833.3333333333,551666.6666666666,6.541029999189903
Doncaster East,39A George St,3,970000.0,Ray,14.3,3109.0,3.0,2.0,2.0,283.0,Manningham,-37.78177,145.15818000000004,Eastern Metropolitan,10999.0,1,True,False,True,False,False,False,-0.002370459752152602,-0.14502462012846973,6.0,323333.3333333333,485000.0,5.648974238161206
Doncaster East,10 Heysen Gr,4,1225000.0,Philip,14.3,3109.0,4.0,2.0,2.0,511.0,Manningham,-37.77746,145.17161000000004,Eastern Metropolitan,10999.0,2,False,False,True,False,False,False,0.5599730487824073,0.007517110864515778,8.0,306250.0,612500.0,6.238324625039508
Doncaster East,14 Morello Cir,3,1120000.0,Barry,14.3,3109.0,3.0,2.0,2.0,253.0,Manningham,-37.7626,145.17126000000005,Eastern Metropolitan,10999.0,1,True,False,False,False,False,False,0.3284198393858238,-0.1650959005222836,6.0,373333.3333333333,560000.0,5.537334267018537
Doncaster East,21 Runnymede St,3,1460000.0,Biggin,14.3,3109.0,3.0,1.0,2.0,660.0,Manningham,-37.77859,145.15755,Eastern Metropolitan,10999.0,2,False,False,False,False,True,False,1.0782111840985704,0.10720447015379138,3.0,486666.6666666667,1460000.0,6.493753839851687
Doreen,2 Hughes Rd,4,500000.0,LITTLE,25.9,3754.0,4.0,2.0,2.0,550.0,Whittlesea,-37.58279,145.12171999999995,Northern Victoria,7254.0,2,False,False,False,False,False,False,-1.0388467303844786,0.033609775376473826,8.0,125000.0,250000.0,6.311734809152915
Doreen,13 Sandover St,4,531000.0,Barry,25.9,3754.0,4.0,2.0,2.0,411.0,Whittlesea,-37.6038,145.10958,Northern Victoria,7254.0,2,False,False,True,False,False,False,-0.9704834018959636,-0.05938715711486382,8.0,132750.0,265500.0,6.021023349349527
Doveton,35 Fugosia St,3,508000.0,C21,28.8,3177.0,3.0,1.0,2.0,680.0,Casey,-37.99581,145.24098,South-Eastern Metropolitan,3533.0,2,False,False,True,False,False,False,-1.02120458109712,0.12058532374966731,3.0,169333.33333333334,508000.0,6.523562306149512
Doveton,49 Kanooka Gr,3,450000.0,Stockdale,28.8,3177.0,3.0,1.0,0.0,585.0,Casey,-37.99608,145.23587,South-Eastern Metropolitan,3533.0,2,False,False,False,False,True,False,-1.1491101634304708,0.05702626916925668,3.0,150000.0,450000.0,6.373319789577012
Edithvale,17 Tudor Ct,4,700000.0,Buxton,27.0,3196.0,4.0,2.0,2.0,320.0,Kingston,-38.03227,145.11758999999995,South-Eastern Metropolitan,2546.0,0,False,True,False,False,False,True,-0.5977929982005101,-0.12027004097609927,8.0,175000.0,350000.0,5.771441123130016
Elsternwick,3/14 Sinclair St,2,834500.0,Biggin,7.2,3185.0,2.0,1.0,2.0,538.0,Glen Eira,-37.88295,145.00083,Southern Metropolitan,4898.0,0,False,True,True,False,False,False,-0.30118436330679127,0.02558126321894827,2.0,417250.0,834500.0,6.289715570908998
Eltham North,45 Acheron Cr,4,850000.0,Buckingham,18.0,3095.0,4.0,2.0,2.0,688.0,Nillumbik,-37.70338,145.1333,Eastern Metropolitan,2346.0,2,False,False,False,False,False,False,-0.2670026990625337,0.12593766518801766,8.0,212500.0,425000.0,6.535241271013659
Eltham North,15 Highpoint Cr,4,920000.0,Buckingham,18.0,3095.0,4.0,3.0,2.0,1503.0,Nillumbik,-37.70697,145.14105,Eastern Metropolitan,2346.0,2,False,False,True,False,False,False,-0.11263389279814474,0.6712074492199614,12.0,230000.0,306666.6666666667,7.315883504509785
Eltham North,20 Ramptons Rd,5,850000.0,Barry,18.0,3095.0,5.0,2.0,1.0,813.0,Nillumbik,-37.7068,145.13232,Eastern Metropolitan,2346.0,2,False,False,True,False,False,False,-0.2670026990625337,0.20956800016224217,10.0,170000.0,425000.0,6.70196036600254
